X,Y,OBJECTID,PAVADIN,GATVE,KRYPTIS,NUORODA,Troleibusai,Autobusai,Naktiniai_autobusai,WiFi,ID
25.1217590910106,54.6482828075241,8212,Mūrinė Vokė st.,,,http://stops.lt/3901,,,,,3901
25.2515277541481,54.6097379956095,8213,Mechanikų st.,,,http://stops.lt/2709,,,,,2709
25.2149722327325,54.7356911345226,8214,Pavilnionių st.,,,http://stops.lt/3337,,,,,3337
25.2833565766319,54.6708503703344,8215,Stotis,,,http://stops.lt/0530H,,,,,0530H
25.2831257515522,54.6706596192505,8216,Stotis,,,http://stops.lt/0530J,,,,,0530J
25.2839881825911,54.6710593387854,8217,Stotis,,,http://stops.lt/0530D,,,,,0530D
25.3001549133706,54.6629793449168,8218,Liepkalnis,,,http://stops.lt/1315,,,,,1315
25.4299588297357,54.6859316804178,8219,Naujosios Vilnios žiedas,,,http://stops.lt/2357,,,,,2357
25.140782892606,54.6247107224883,8220,Fermentų st.,,,http://stops.lt/2801,,,,,2801
25.3675217343922,54.6749212664884,8221,Gamtininkų st.,,,http://stops.lt/1411,,,,,1411
25.4291831833969,54.6975687271833,8222,Bičių st.,,,http://stops.lt/2366,,,,,2366
25.417155192808,54.7086324332223,8223,Šiaurės st.,,,http://stops.lt/2335,,,,,2335
25.3424336766717,54.6624508057553,8224,Guriai,,,http://stops.lt/1422,,,,,1422
25.3553632964259,54.6603478922824,8225,Ašmenėlės st.,,,http://stops.lt/1428,,,,,1428
25.3066575408526,54.6665666392609,8226,Dunojaus st.,,,http://stops.lt/1308,,,,,1308
25.3616011663616,54.6715553162062,8227,Pavilnys,,,http://stops.lt/1410,,,,,1410
25.3941091932328,54.7016345635139,8228,Paparčių st.,,,http://stops.lt/2328,,,,,2328
25.3593364782117,54.6792412645549,8229,Žemasis Pavilnys,,,http://stops.lt/1421,,,,,1421
25.2593364601062,54.6393329445682,8230,Verslo st.,,,http://stops.lt/2624,,,,,2624
25.3516245686833,54.7634532490784,8231,Staviškės st.,,,http://stops.lt/2214,,,,,2214
25.1490869475131,54.6164506483034,8232,Kazbėjų st.,,,http://stops.lt/2806,,,,,2806
25.3495827475453,54.6613155205402,8233,Pranciškaus Baltraus Šivickio st.,,,http://stops.lt/1424,,,,,1424
25.251970168333,54.614190431027,8234,Salininkų žiedas,,,http://stops.lt/2706,,,,,2706
25.1759802552094,54.707366364152,8235,Karaliaučiaus st.,,,http://stops.lt/3608,,,,,3608
25.3359068416192,54.7630612798195,8236,Vaikų darželis st.,,,http://stops.lt/2204,,,,,2204
25.3274398379205,54.7703338761419,8237,Kurklių st.,,,http://stops.lt/2211,,,,,2211
25.2765100582692,54.6652750912651,8238,Dzūkų st.,,,http://stops.lt/1505,,,,,1505
25.3960137283981,54.6950528918384,8239,Alberto Kojelavičiaus st.,,,http://stops.lt/2376,,,,,2376
25.3526045018637,54.7133192722598,8240,Viršupio sodai st.,,,http://stops.lt/2398,,,,,2398
25.3950039376678,54.7591925064703,8241,Vinciūniškės st.,,,http://stops.lt/3561,,,,,3561
25.2706854316263,54.6061058025212,8242,Vilniaus st.,,,http://stops.lt/2815,,,,,2815
25.3194836434284,54.6746542128358,8243,Paplaujos st.,,,http://stops.lt/1204,,,,,1204
25.4202084242995,54.6960837148988,8244,Rugiagėlių st.,,,http://stops.lt/2364,,,,,2364
25.3477776718157,54.7279121685169,8245,Plytinės st.,,,http://stops.lt/1007,,,,,1007
25.3591075427631,54.659968966651,8246,Gurių sodai,,,http://stops.lt/1426,,,,,1426
25.4013964525035,54.6944471138413,8247,Jankos Kupalos st.,,,http://stops.lt/2337,,,,,2337
25.4021169680739,54.7366428260475,8248,Kairėnai st.,,,http://stops.lt/3526,,,,,3526
25.3498629991198,54.6612360173293,8249,Pranciškaus Baltraus Šivickio st.,,,http://stops.lt/1423,,,,,1423
25.2777772065634,54.6324857209239,8250,Rodūnios sodų st.,,,http://stops.lt/2648,,,,,2648
25.2849752365465,54.750867620869,8251,Petro Baublio st.,,,http://stops.lt/2127,,,,,2127
25.2745590112204,54.6094752446283,8252,Pervaža st.,,,http://stops.lt/2715,,,,,2715
25.4141114172721,54.7027192713565,8253,Pupojų st.,,,http://stops.lt/2334,,,,,2334
25.2438626516317,54.7166494657777,8254,Musninkų st.,,,http://stops.lt/1920,,,,,1920
25.3009928477227,54.6705544362441,8255,Rasų kapinės,,,http://stops.lt/1306,,,,,1306
25.263210948347,54.6434395758993,8256,Hidrogeologijos st.,,,http://stops.lt/2614,,,,,2614
25.176083082307,54.710182378914,8257,Pajautos st.,,,http://stops.lt/3626,,,,,3626
25.3321736869565,54.7598449914198,8258,Naujieji Verkiai st.,,,http://stops.lt/2202,,,,,2202
25.1405285410481,54.632225216623,8259,Žarijų st.,,,http://stops.lt/2915,,,,,2915
25.2084566482575,54.6698549092138,8260,Jonažolių st.,,,http://stops.lt/1627,,,,,1627
25.4123516386856,54.7257528243744,8261,Purienų st.,,,http://stops.lt/4601,,,,,4601
25.2000392754822,54.7481322343717,8262,Tomo Žebrausko st.,,,http://stops.lt/5011,,,,,5011
25.3956975857512,54.6951643648238,8263,Alberto Kojelavičiaus st.,,,http://stops.lt/2322,,,,,2322
25.3829069018493,54.6772132815872,8264,Alėja,,,http://stops.lt/1413,,,,,1413
25.2749999999708,54.6119444432616,8265,Sakalaičių st.,,,http://stops.lt/2638,,,,,2638
25.2565833220654,54.6338891429303,8266,Elektros st.,,,http://stops.lt/2627,,,,,2627
25.3601148152276,54.7670649884981,8267,Ožkiniai st.,,,http://stops.lt/2216,,,,,2216
25.3969498126165,54.677820483436,8268,Strelčiukai,,,http://stops.lt/1415,,,,,1415
25.2662053969186,54.6348807021469,8269,Katilinė st.,,,http://stops.lt/2652,,,,,2652
25.213950339391,54.664480401873,8270,Ratilių st.,,,http://stops.lt/1648,,,,,1648
25.3356591163944,54.7672468924342,8271,Kremplių st.,,,http://stops.lt/2207,,,,,2207
25.3474275759466,54.7129725655512,8272,Mileišiškių sodai st.,,,http://stops.lt/2400,,,,,2400
25.1862054385468,54.649686108203,8273,Titnago st.,,,http://stops.lt/2421,,,,,2421
25.2808463369515,54.7561341657428,8274,Vaikų ligoninė,,,http://stops.lt/2147,,,,,2147
25.224104987715,54.7418668007623,8275,Pavilionys,,,http://stops.lt/5001,,,,,5001
25.2440404978892,54.6078876902244,8276,Kelmijos sodai,,,http://stops.lt/5137,,,,,5137
25.3598890346546,54.6685732386007,8277,Grūdų st.,,,http://stops.lt/1408,,,,,1408
25.3985060979808,54.6778699245925,8278,Strelčiukai,,,http://stops.lt/1416,,,,,1416
25.3246028753524,54.6664795844964,8279,Juodasis kelias,,,http://stops.lt/1312,,,,,1312
25.3821785685169,54.7723418650318,8280,Karačiūnai st.,,,http://stops.lt/3540,,,,,3540
25.4083803974432,54.694334697815,8281,Ievų st.,,,http://stops.lt/2344,,,,,2344
25.3132001327702,54.807963844188,8282,Pagubė st.,,,http://stops.lt/2235,,,,,2235
25.3304279080133,54.8233978600868,8283,Birelių žiedas,,,http://stops.lt/2245,,,,,2245
25.1400685099417,54.632391292019,8284,Žarijų st.,,,http://stops.lt/2914,,,,,2914
25.2079247613685,54.749347882686,8285,Tarandė,,,http://stops.lt/5006,,,,,5006
25.2214537131391,54.6670827481947,8286,Šiltnamių žiedas,,,http://stops.lt/1659,,,,,1659
25.239433306915,54.632978596937,8287,Užusienis,,,http://stops.lt/2701,,,,,2701
25.3433674431749,54.6916222355012,8288,Mildos st.,,,http://stops.lt/1216,,,,,1216
25.0911997554691,54.6444600030562,8289,Stasio Krasausko st.,,,http://stops.lt/3913,,,,,3913
25.0823064150424,54.6736173982708,8290,Grigiškių žiedas st.,,,http://stops.lt/4114,,,,,4114
25.3101771813047,54.762546700517,8291,Ežerėliai st.,,,http://stops.lt/2201,,,,,2201
25.3206192883161,54.8211552151646,8292,Bireliai st.,,,http://stops.lt/2244,,,,,2244
25.3842802023342,54.6771841199876,8293,Alėja,,,http://stops.lt/1414,,,,,1414
25.3217314187403,54.8146464511287,8294,Sakališkės st.,,,http://stops.lt/2249,,,,,2249
25.2588241001227,54.6389833292142,8295,Verslo st.,,,http://stops.lt/2625,,,,,2625
25.276552275212,54.6358144383429,8296,Paštas st.,,,http://stops.lt/2641,,,,,2641
25.4099829297555,54.7011229395479,8297,Palydovo st.,,,http://stops.lt/2332,,,,,2332
25.4130991611806,54.7018324807468,8298,Pupojų st.,,,http://stops.lt/2333,,,,,2333
25.1352166364077,54.6406678154651,8299,Liudvinavo st.,,,http://stops.lt/2918,,,,,2918
25.409807432318,54.6929028125145,8300,Tremtinių st.,,,http://stops.lt/2345,,,,,2345
25.4186755231802,54.685943000662,8301,Respublikinė psichiatrijos ligoninė,,,http://stops.lt/2352,,,,,2352
25.2288924298473,54.7410635795251,8302,Liudviko Zamenhofo st.,,,http://stops.lt/3835,,,,,3835
25.2964489735083,54.7523606012707,8303,Verkių rūmai,,,http://stops.lt/2129,,,,,2129
25.4314507509069,54.7024842644529,8304,Arimų st.,,,http://stops.lt/2375,,,,,2375
25.1380109286585,54.616600189264,8305,Kazbėjų žiedas,,,http://stops.lt/2822,,,,,2822
25.3321855271795,54.6550202488219,8306,Kalnėnai st.,,,http://stops.lt/4020,,,,,4020
25.2618200113669,54.7550845949482,8307,Chemijos institutas,,,http://stops.lt/2106,,,,,2106
25.27778219562,54.6419073849686,8308,Rodūnios kelias st.,,,http://stops.lt/2644,,,,,2644
25.299300812394,54.6628402414953,8309,Liepkalnis,,,http://stops.lt/1519,,,,,1519
25.3437628084238,54.6914695846309,8310,Mildos st.,,,http://stops.lt/2302,,,,,2302
25.2717714383176,54.6512935037773,8311,Eišiškių plentas st.,,,http://stops.lt/2603,,,,,2603
25.3066555260083,54.7613087128297,8312,Ežerėliai st.,,,http://stops.lt/2130,,,,,2130
25.3789606845439,54.6931184686965,8313,S.Batoro st.,,,http://stops.lt/2317,,,,,2317
25.1740554793152,54.710503055016,8314,Pajautos st.,,,http://stops.lt/3625,,,,,3625
25.2892074990322,54.670851151823,8315,Pelesos st.,,,http://stops.lt/0528,,,,,0528
25.26838388971,54.7535244953331,8316,Akademijos st.,,,http://stops.lt/2144,,,,,2144
25.3758080135392,54.7058783795907,8317,Rokantiškių sodai st.,,,http://stops.lt/2393,,,,,2393
25.411407093965,54.6930953623477,8318,Tremtinių st.,,,http://stops.lt/2347,,,,,2347
25.149534101014,54.6158353699499,8319,Kazbėjų st.,,,http://stops.lt/2807,,,,,2807
25.2847641089317,54.668135200541,8320,Panevėžio st.,,,http://stops.lt/1509,,,,,1509
25.2936513752248,54.6802389399086,8322,Vilnios st.,,,http://stops.lt/0428,,,,,0428
25.4010370584454,54.6897291409149,8323,Lelijų st.,,,http://stops.lt/2341,,,,,2341
25.3030424932625,54.6548520239539,8324,Žirnių st.,,,http://stops.lt/1314,,,,,1314
25.2999479437657,54.6628692424478,8325,Liepkalnis,,,http://stops.lt/1316,,,,,1316
25.2922506893899,54.664640941983,8326,Perlojos st.,,,http://stops.lt/1317,,,,,1317
25.304959785729,54.6721202452856,8327,Balstogės st.,,,http://stops.lt/1318,,,,,1318
25.3045731545039,54.6713651020165,8328,Balstogės st.,,,http://stops.lt/1319,,,,,1319
25.3400712681437,54.6628498789921,8329,Guriai,,,http://stops.lt/1401,,,,,1401
25.3316324722719,54.641039701195,8330,Kuprioniškės st.,,,http://stops.lt/5178,,,,,5178
25.3456547930917,54.6649356241281,8331,Pavilnio sodai,,,http://stops.lt/1403,,,,,1403
25.3027277086259,54.6439824560495,8332,Šalčininkų kryptis st.,,,http://stops.lt/2634,,,,,2634
25.4359256561278,54.6950807735686,8333,Linksmoji st.,,,http://stops.lt/2370,,,,,2370
25.2305021793432,54.7319492280985,8334,Pašilaičiai st.,,,http://stops.lt/3311,,,,,3311
25.1854209975534,54.732501698495,8335,Antežeriai st.,,,http://stops.lt/4409,,,,,4409
25.3555169390631,54.6776171652397,8336,Žiedų st.,,,http://stops.lt/1430,,,,,1430
25.1871216927806,54.7243170857006,8337,Sodų st.,,,http://stops.lt/4405,,,,,4405
25.1215670782483,54.6483789356674,8338,Mūrinė Vokė st.,,,http://stops.lt/3911,,,,,3911
25.4002145161969,54.6894915339721,8339,Lelijų st.,,,http://stops.lt/2342,,,,,2342
25.3562813566828,54.6404741185847,8340,Nemėžis st.,,,http://stops.lt/1420,,,,,1420
25.432852721487,54.6896536504264,8341,Rytų st.,,,http://stops.lt/2358,,,,,2358
25.3373604965071,54.6450067870858,8342,Minsko plentas st.,,,http://stops.lt/1418,,,,,1418
25.1969393276897,54.7173824445464,8343,Buivydiškės st.,,,http://stops.lt/4403,,,,,4403
25.3226768348362,54.6742959022766,8344,Markučiai,,,http://stops.lt/1218,,,,,1218
25.3836604097278,54.6058646536525,8345,Skaidiškės st.,,,http://stops.lt/4313,,,,,4313
25.3361072219241,54.8002960843939,8346,Paežerys st.,,,http://stops.lt/2228,,,,,2228
25.2678364096212,54.6492455418603,8347,Eišiškių plentas st.,,,http://stops.lt/2601,,,,,2601
25.2731964479044,54.6608439900749,8348,Naujininkai,,,http://stops.lt/1501,,,,,1501
25.2728101167159,54.6652196698879,8349,Prūsų st.,,,http://stops.lt/1503,,,,,1503
25.2731605202789,54.6650542424493,8350,Prūsų st.,,,http://stops.lt/1504,,,,,1504
25.2759525980242,54.665820115482,8351,Dzūkų st.,,,http://stops.lt/1506,,,,,1506
25.2802350659694,54.664278788673,8352,Rudaminos st.,,,http://stops.lt/1507,,,,,1507
25.2797452069215,54.6646299202714,8353,Rudaminos st.,,,http://stops.lt/1508,,,,,1508
25.2871860466976,54.6641691878233,8354,Merkinės st.,,,http://stops.lt/1510,,,,,1510
25.2862204487329,54.6642108943838,8355,Merkinės st.,,,http://stops.lt/1511,,,,,1511
25.293677373938,54.6642303361792,8356,Perlojos st.,,,http://stops.lt/1512,,,,,1512
25.3018201660845,54.6545821110852,8357,Žirnių st.,,,http://stops.lt/1513,,,,,1513
25.2924556912498,54.6559314326533,8358,Tyzenhauzų st.,,,http://stops.lt/1515,,,,,1515
25.2945188223597,54.6558060637032,8359,Karaimų kapinės st.,,,http://stops.lt/1516,,,,,1516
25.2740213590778,54.6623763924479,8360,Naujininkai,,,http://stops.lt/1517,,,,,1517
25.1543973251291,54.6122666656924,8361,Slėnis st.,,,http://stops.lt/2809,,,,,2809
25.2822491956273,54.650648376019,8362,Vikingų st.,,,http://stops.lt/1520,,,,,1520
25.2825095036056,54.6510409990271,8363,Vikingų st.,,,http://stops.lt/1521,,,,,1521
25.2272466533197,54.6711891210583,8364,Miškiniai,,,http://stops.lt/1601,,,,,1601
25.2264102783845,54.6709280164662,8365,Miškiniai,,,http://stops.lt/1602,,,,,1602
25.2224957292203,54.6756132307424,8366,Litexpo,,,http://stops.lt/1603,,,,,1603
25.2218608907158,54.6757723927744,8367,Litexpo,,,http://stops.lt/1604,,,,,1604
25.2170105167951,54.6793391401488,8368,Ąžuolo st.,,,http://stops.lt/1605,,,,,1605
25.2176537494338,54.6799437102978,8369,Ąžuolo st.,,,http://stops.lt/1606,,,,,1606
25.2137070985646,54.682153369481,8370,Ryto st.,,,http://stops.lt/1607,,,,,1607
25.2130897554275,54.6826762328722,8371,Ryto st.,,,http://stops.lt/1608,,,,,1608
25.2133129003258,54.6789134556808,8372,Lazdynai,,,http://stops.lt/1609,,,,,1609
25.2132942809651,54.6792640870893,8373,Lazdynai,,,http://stops.lt/1610,,,,,1610
25.212326336293,54.6777776452402,8374,Lazdynai,,,http://stops.lt/1611,,,,,1611
25.2027290276987,54.6781833001977,8375,Akacijų st.,,,http://stops.lt/1612,,,,,1612
25.2018053306757,54.6779183999653,8376,Akacijų st.,,,http://stops.lt/1613,,,,,1613
25.2069585586395,54.6764204690012,8377,Žėručio st.,,,http://stops.lt/1614,,,,,1614
25.2041156841113,54.6751952407901,8378,Lazdynų seniūnija,,,http://stops.lt/1615,,,,,1615
25.2025765553108,54.674729788743,8379,Lazdynų seniūnija,,,http://stops.lt/1616,,,,,1616
25.2010225936526,54.6735635748585,8380,Erfurto st.,,,http://stops.lt/1617,,,,,1617
25.2070326086331,54.6728074526736,8381,Šalnos st.,,,http://stops.lt/1618,,,,,1618
25.2145080023508,54.6734291462963,8382,Architektų st.,,,http://stops.lt/1619,,,,,1619
25.21607308181,54.6764461474681,8383,Riešutų st.,,,http://stops.lt/1620,,,,,1620
25.197578518666,54.6701750049588,8384,Oslo st.,,,http://stops.lt/1622,,,,,1622
25.275392000542,54.6127309981883,8385,Sakalaičių st.,,,http://stops.lt/4007,,,,,4007
25.2080910098623,54.6704965458057,8386,Lazdynų ligoninė,,,http://stops.lt/1624,,,,,1624
25.2074346055925,54.669927999795,8387,Jonažolių st.,,,http://stops.lt/1625,,,,,1625
25.2090293271116,54.6703119631038,8388,Lazdynų ligoninė,,,http://stops.lt/1626,,,,,1626
25.2142845719511,54.6710726187616,8389,Šiltnamių st.,,,http://stops.lt/1628,,,,,1628
25.2147892916415,54.6709058150547,8390,Šiltnamių st.,,,http://stops.lt/1629,,,,,1629
25.2129760203891,54.6691088549721,8391,Pakalnučių st.,,,http://stops.lt/1630,,,,,1630
25.2158562180329,54.6672423907774,8392,Bijūnų st.,,,http://stops.lt/1631,,,,,1631
25.1956301728948,54.655007378705,8393,Bukčiai,,,http://stops.lt/1634,,,,,1634
25.2092192719013,54.6808458813985,8394,Paukščių takas,,,http://stops.lt/1635,,,,,1635
25.2088422901189,54.6806519561745,8395,Paukščių takas,,,http://stops.lt/1636,,,,,1636
25.1957638355204,54.6664853873348,8396,Žaros st.,,,http://stops.lt/1638,,,,,1638
25.2123560283428,54.6775706754572,8397,Lazdynai,,,http://stops.lt/1640,,,,,1640
25.2084023330378,54.6766082580942,8398,Žėručio st.,,,http://stops.lt/1641,,,,,1641
25.2060664559477,54.6730686756336,8399,Šalnos st.,,,http://stops.lt/1642,,,,,1642
25.2133942229831,54.6731258036513,8400,Architektų st.,,,http://stops.lt/1643,,,,,1643
25.2155587696739,54.6760020196135,8401,Riešutų st.,,,http://stops.lt/1645,,,,,1645
25.2071719677199,54.6796936535886,8402,Paukščių takas,,,http://stops.lt/1646,,,,,1646
25.2846466712649,54.6182287575264,8403,Salininkų sodai,,,http://stops.lt/4006,,,,,4006
25.3356349372402,54.7625610699984,8404,Vaikų darželis st.,,,http://stops.lt/2205,,,,,2205
25.4115650963126,54.71942689526,8405,Galgiai st.,,,http://stops.lt/4603,,,,,4603
25.2159645994861,54.6672053598578,8406,Bijūnų st.,,,http://stops.lt/1651,,,,,1651
25.1923577895103,54.6625697135758,8407,Lazdynėliai,,,http://stops.lt/1652,,,,,1652
25.1991970487316,54.6700662919306,8408,Oslo st.,,,http://stops.lt/1653,,,,,1653
25.3205259268081,54.6492531526042,8409,Kinologijos centras,,,http://stops.lt/1417,,,,,1417
25.3295834365733,54.8032296950595,8410,Diemedis st.,,,http://stops.lt/2230,,,,,2230
25.3753587219825,54.7059284084283,8411,Rokantiškių sodai st.,,,http://stops.lt/2394,,,,,2394
25.1740326664861,54.631347914167,8412,Aukštieji Paneriai st.,,,http://stops.lt/2906,,,,,2906
25.2212345908475,54.6975242614838,8413,Laisvės prospektas,,,http://stops.lt/1702,,,,,1702
25.2199194733485,54.6963513873051,8414,Laisvės prospektas,,,http://stops.lt/1703,,,,,1703
25.2141565869455,54.6928284388903,8415,Karoliniškių poliklinika,,,http://stops.lt/1704,,,,,1704
25.2152432101936,54.6934375641192,8416,Karoliniškių poliklinika,,,http://stops.lt/1705,,,,,1705
25.2173258560735,54.6927921522347,8417,Karoliniškės,,,http://stops.lt/1706,,,,,1706
25.2163050302279,54.6924384791381,8418,Karoliniškės,,,http://stops.lt/1707,,,,,1707
25.214863584904,54.6909208670405,8419,Televizijos bokštas,,,http://stops.lt/1708,,,,,1708
25.2126023382089,54.6899640677821,8420,Televizijos bokštas,,,http://stops.lt/1709,,,,,1709
25.2106795392905,54.6902124293198,8421,Ugniagesių st.,,,http://stops.lt/1710,,,,,1710
25.2090444945644,54.6895098932376,8422,Ugniagesių st.,,,http://stops.lt/1711,,,,,1711
25.20713436953,54.6871477122376,8423,Atminties st.,,,http://stops.lt/1712,,,,,1712
25.206504791931,54.6867406376887,8424,Atminties st.,,,http://stops.lt/1713,,,,,1713
25.2076616955538,54.6851880570383,8425,Vaivorykštės st.,,,http://stops.lt/1714,,,,,1714
25.2069518543935,54.6842965540133,8426,Vaivorykštės st.,,,http://stops.lt/1715,,,,,1715
25.2060674581234,54.6846108753159,8427,Pasakų parkas,,,http://stops.lt/1716,,,,,1716
25.205588430996,54.6847683999355,8428,Pasakų parkas,,,http://stops.lt/1717,,,,,1717
25.2301579012076,54.6999500282801,8429,Teodoro Narbuto st.,,,http://stops.lt/1718,,,,,1718
25.2220311173099,54.7167636832724,8430,Justiniškės st.,,,http://stops.lt/1801,,,,,1801
25.2301884641627,54.7156028878521,8431,Rygos st.,,,http://stops.lt/1802,,,,,1802
25.2267844298609,54.7117780124047,8432,Pal. Jurgio Matulaičio bažnyčia,,,http://stops.lt/1803,,,,,1803
25.2177157005065,54.7116358257133,8433,Lūžiai st.,,,http://stops.lt/1804,,,,,1804
25.2260697788177,54.7090850288439,8434,Šaulių sąjunga,,,http://stops.lt/1805,,,,,1805
25.2267365699311,54.7084897163185,8435,Viršuliškės,,,http://stops.lt/1807,,,,,1807
25.2262344548985,54.7068279419041,8436,Viršuliškės,,,http://stops.lt/1808,,,,,1808
25.2254715709297,54.7041713842767,8437,Spaudos rūmai,,,http://stops.lt/1809,,,,,1809
25.223526619918,54.7036069602757,8438,Spaudos rūmai,,,http://stops.lt/1810,,,,,1810
25.2237666594371,54.7026250906118,8439,Spaudos rūmai,,,http://stops.lt/1811,,,,,1811
25.2194036647634,54.703626046205,8440,Troleibusų parkas,,,http://stops.lt/1813,,,,,1813
25.215770280841,54.7066547957622,8441,Kaukaro st.,,,http://stops.lt/1815,,,,,1815
25.234053390706,54.7050997016756,8442,Ąžuolyno st.,,,http://stops.lt/1816,,,,,1816
25.2352659798515,54.7047908196904,8443,Ąžuolyno st.,,,http://stops.lt/1817,,,,,1817
25.2282359317447,54.7124013009289,8444,Pal. Jurgio Matulaičio bažnyčia,,,http://stops.lt/1818,,,,,1818
25.2267556096256,54.706485702994,8445,Viršuliškės,,,http://stops.lt/1819,,,,,1819
25.2296704352099,54.7001841118692,8446,Teodoro Narbuto st.,,,http://stops.lt/1820,,,,,1820
25.2615628632238,54.7023319204421,8447,Saltoniškės,,,http://stops.lt/1901,,,,,1901
25.2521261597712,54.7097621695196,8448,Šeškinė,,,http://stops.lt/1902,,,,,1902
25.2515693221691,54.7096331338902,8449,Šeškinė,,,http://stops.lt/1903,,,,,1903
25.2463606012859,54.7098485481524,8450,Siesikų st.,,,http://stops.lt/1905,,,,,1905
25.2442416936861,54.7097984311401,8451,Siesikų st.,,,http://stops.lt/1906,,,,,1906
25.241177416699,54.7087740207726,8452,Vaikų kaimas,,,http://stops.lt/1907,,,,,1907
25.2403477600376,54.7094923881643,8453,Vaikų kaimas,,,http://stops.lt/1908,,,,,1908
25.2378861410795,54.7132196814878,8454,Buivydiškių st.,,,http://stops.lt/1909,,,,,1909
25.2374278806571,54.7139387272294,8455,Buivydiškių st.,,,http://stops.lt/1910,,,,,1910
25.2321067322935,54.7157451488196,8456,Rygos st.,,,http://stops.lt/1911,,,,,1911
25.2315298086268,54.716874228286,8457,Rygos st.,,,http://stops.lt/1912,,,,,1912
25.2329246181067,54.7194569273824,8458,Čiobiškio st.,,,http://stops.lt/1913,,,,,1913
25.2494220784378,54.7119421629911,8459,Ukmergės st.,,,http://stops.lt/1915,,,,,1915
25.2497353798569,54.712446628791,8460,Ukmergės st.,,,http://stops.lt/1916,,,,,1916
25.2452765419753,54.7148602636488,8461,Dūkštų st.,,,http://stops.lt/1917,,,,,1917
25.2463798169613,54.7149971897617,8462,Dūkštų st.,,,http://stops.lt/1918,,,,,1918
25.244515467715,54.7166158082363,8463,Musninkų st.,,,http://stops.lt/1919,,,,,1919
25.2474454254676,54.7160555333203,8464,Šeškinės poliklinika,,,http://stops.lt/1921,,,,,1921
25.2515479791895,54.7131917172289,8465,Ukmergės st.,,,http://stops.lt/1922,,,,,1922
25.2581906436852,54.7110921662676,8466,Šeškinės kalvos,,,http://stops.lt/1923,,,,,1923
25.2567660897766,54.7144271863417,8467,Gelvonėlio st.,,,http://stops.lt/1924,,,,,1924
25.2574111688604,54.7150539931835,8468,Gelvonėlio st.,,,http://stops.lt/1925,,,,,1925
25.2548117209946,54.7161637137587,8469,Paberžės st.,,,http://stops.lt/1926,,,,,1926
25.2576300624221,54.7176441156039,8470,Gelvonų st.,,,http://stops.lt/1927,,,,,1927
25.2576742016082,54.7183804902148,8471,Gelvonų st.,,,http://stops.lt/1928,,,,,1928
25.2535819018985,54.7161719449801,8472,Paberžės st.,,,http://stops.lt/1929,,,,,1929
25.2569978696718,54.7115718014207,8473,Šeškinės kalvos,,,http://stops.lt/1930,,,,,1930
25.2562190339147,54.710852028041,8474,Šeškinės kalvos,,,http://stops.lt/1931,,,,,1931
25.2471504256184,54.7154520303053,8475,Šeškinės poliklinika,,,http://stops.lt/1932,,,,,1932
25.389012328857,54.613899812988,8476,Sodžiaus st.,,,http://stops.lt/4309,,,,,4309
25.2597563293312,54.7353104929567,8477,Mykolo Romerio universitetas,,,http://stops.lt/2001,,,,,2001
25.2667186492192,54.7370710488417,8478,Ateities st.,,,http://stops.lt/2002,,,,,2002
25.2768551699537,54.7385417296876,8479,Kalvarijos,,,http://stops.lt/2003,,,,,2003
25.2779138110405,54.7370209698426,8480,Seminarija,,,http://stops.lt/2004,,,,,2004
25.2780118580207,54.7357574371666,8481,Seminarija,,,http://stops.lt/2005,,,,,2005
25.2789071883872,54.7343552035647,8482,Pušynas,,,http://stops.lt/2006,,,,,2006
25.278799642605,54.7332825390201,8483,Pušynas,,,http://stops.lt/2007,,,,,2007
25.2692558792335,54.7290337157285,8484,Didlaukio st.,,,http://stops.lt/2008,,,,,2008
25.2716176751027,54.7291527394848,8485,Didlaukio st.,,,http://stops.lt/2009,,,,,2009
25.2785773371445,54.7275789200689,8486,Baltupiai,,,http://stops.lt/2010,,,,,2010
25.2800070028457,54.7268809154315,8487,Baltupiai,,,http://stops.lt/2011,,,,,2011
25.281436529393,54.7238735495649,8488,Naujakiemio st.,,,http://stops.lt/2012,,,,,2012
25.2811413789063,54.7246674176918,8489,Naujakiemio st.,,,http://stops.lt/2013,,,,,2013
25.2850207051561,54.7214498848451,8490,Jono Kazlausko st.,,,http://stops.lt/2014,,,,,2014
25.2857349863481,54.7150803686676,8491,Pramogų arena,,,http://stops.lt/2015,,,,,2015
25.2769220074591,54.7131382434287,8492,Licėjus,,,http://stops.lt/2016,,,,,2016
25.2659941987816,54.7360003254511,8493,Ateities st.,,,http://stops.lt/2017,,,,,2017
25.280134596788,54.7282813491447,8494,Baltupiai,,,http://stops.lt/2018,,,,,2018
25.2665567686918,54.7362999657012,8495,Ateities st.,,,http://stops.lt/2019,,,,,2019
25.2651463084163,54.736822385324,8496,Ateities st.,,,http://stops.lt/2101,,,,,2101
25.2658448429356,54.7374980114163,8497,Ateities st.,,,http://stops.lt/2102,,,,,2102
25.2633811106723,54.7453457900849,8498,Mokyklos st.,,,http://stops.lt/2103,,,,,2103
25.263752227544,54.7462899176342,8499,Mokyklos st.,,,http://stops.lt/2104,,,,,2104
25.2565898069968,54.7576459103584,8500,Bajorų sodai,,,http://stops.lt/2105,,,,,2105
25.1862011651798,54.7335948120006,8501,Antežeriai st.,,,http://stops.lt/4408,,,,,4408
25.2706566574562,54.7526156100272,8502,Akademijos st.,,,http://stops.lt/2107,,,,,2107
